Sample_ID	Species	Data_source	Biosample_type	Tissue_type	Biosample_name	Case_ID_Name	Input_ID_Name
SE_02_1831	Human	NCBI GEO/SRA	Cell line	colon	DLD-1 CBP TAZ2 sg2	GSM5815612	GSM5815614
SE_02_1832	Human	NCBI GEO/SRA	Cell line	colon	DLD-1 CBP HAT sg1	GSM5815613	GSM5815614
SE_02_1833	Human	NCBI GEO/SRA	Cell line	dorsolateral prefrontal cortex	Subject_10 Mature Oligodendrocytes	GSM7669569	GSM7669570
SE_02_1834	Human	NCBI GEO/SRA	Cell line	dorsolateral prefrontal cortex	Subject_10 Oligodendrocyte Precursor Cells	GSM7669571	GSM7669572
SE_02_1835	Human	NCBI GEO/SRA	Cell line	dorsolateral prefrontal cortex	Subject_4 Mature Oligodendrocytes	GSM7669579	GSM7669580
SE_02_1836	Human	NCBI GEO/SRA	Cell line	dorsolateral prefrontal cortex	Subject_4 Oligodendrocyte Precursor Cells	GSM7669581	GSM7669582
SE_02_1837	Human	NCBI GEO/SRA	Cell line	Breast	MCF7 ser +Serine media for 24h	GSM6921266	GSM6921273
SE_02_1838	Human	NCBI GEO/SRA	Cell line	Breast	MCF7 noser -Serine media for 24h	GSM6921268	GSM6921274
SE_02_1839	Human	NCBI GEO/SRA	Cell line	Breast	MCF7 noserGTA -Serine+GTA media for 24h	GSM6921270	GSM6921275
SE_02_1840	Human	NCBI GEO/SRA	Cell line	Breast	MCF10A_shANCO1	GSM7184771	GSM7184777
SE_02_1841	Human	NCBI GEO/SRA	Cell line	Breast	MCF10A_shCTRL	GSM7184774	GSM7184780
SE_02_1842	Human	NCBI GEO/SRA	Cell line	Breast	MCFDCIS_shANCO1	GSM7184783	GSM7184789
SE_02_1843	Human	NCBI GEO/SRA	Cell line	Breast	MCFDCIS_shCTRL	GSM7184786	GSM7184792
SE_02_1844	Human	NCBI GEO/SRA	Cell line	Bone marrow	K562	GSM7109959	GSM7109960
SE_02_1845	Human	NCBI GEO/SRA	Cell line	Bone marrow	Vcap,ABCAM_1	GSM7179321	GSM7179325
SE_02_1846	Human	NCBI GEO/SRA	Cell line	Cranium	H9 Day 5 Chondrocyte, bio rep 1	GSM6514267	GSM6514270
SE_02_1847	Human	NCBI GEO/SRA	Cell line	Cranium	H9 Day 5 Chondrocyte,  for tracks	GSM6514273	GSM6514274
SE_02_1848	Human	NCBI GEO/SRA	Cell line	Cranium	H9 Passage 4 CNCC,  for tracks	GSM6514275	GSM6514276
SE_02_1849	Human	NCBI GEO/SRA	Stem cell	trophoblast	CT27,EVT	GSM7498138	GSM7498140
SE_02_1850	Human	NCBI GEO/SRA	Stem cell	trophoblast	CT27, Stem,	GSM7498141	GSM7498140
SE_02_1851	Human	NCBI GEO/SRA	Cell line	Adipose	Adipose tissue endothelial cells were infected with adenoviruses expressing the GFP protein.	GSM5840015	GSM5840019
SE_02_1852	Human	NCBI GEO/SRA	Cell line	Adipose	Adipose tissue endothelial cells were infected with adenoviruses expressing the N1ICD protein.	GSM5840017	GSM5840020
SE_02_1853	Human	NCBI GEO/SRA	Cell line	Bone marrow	OCIAML3 sgNeg 3d	GSM7090134	GSM7090138
SE_02_1854	Human	NCBI GEO/SRA	Cell line	Bone marrow	OCIAML3 sgNpm1A 3d	GSM7090135	GSM7090139
SE_02_1855	Human	NCBI GEO/SRA	Cell line	Rhabdomyosarcoma	RH4, rep1	GSM6626425	GSM6626424
SE_02_1856	Human	NCBI GEO/SRA	Cell line	Rhabdomyosarcoma	RD RH30, rep1	GSM6626427	GSM6626426
SE_02_1857	Human	NCBI GEO/SRA	Cell line	Rhabdomyosarcoma	RH4 RD, rep1	GSM6626429	GSM6626428
SE_02_1858	Human	NCBI GEO/SRA	Cell line	Rhabdomyosarcoma	RD SMS-CTR, rep1	GSM6626431	GSM6626430
SE_02_1859	Human	NCBI GEO/SRA	Cell line	NK92	NK92_Control	GSM7104826	GSM7104825
SE_02_1860	Human	NCBI GEO/SRA	Cell line	NK92	NK92_SAHA	GSM7104830	GSM7104825
SE_02_1861	Human	NCBI GEO/SRA	Cell line	lung	TT A549 cells homozygous mutation	GSM7045656	GSM7045654
SE_02_1862	Human	NCBI GEO/SRA	Cell line	lung	CC A549 cells homozygous mutation	GSM7045660	GSM7045658
SE_02_1863	Human	NCBI GEO/SRA	Cell line	lung	H460 cells TT	GSM6574294	GSM6574292
SE_02_1864	Human	NCBI GEO/SRA	Cell line	lung	H460 cells CC	GSM6574298	GSM6574296
SE_02_1865	Human	NCBI GEO/SRA	Stem cell	Bone marrow	Mesenchymal stem cells Normal control	GSM5769858	GSM5769857
SE_02_1866	Human	NCBI GEO/SRA	Stem cell	Bone marrow	Mesenchymal stem cells Osteogenesis	GSM5769860	GSM5769859
SE_02_1867	Human	NCBI GEO/SRA	Cell line	Podocyte	ChIP_6_DMOG 16h_podocytes	GSM7025739	GSM7025735
SE_02_1868	Human	NCBI GEO/SRA	Cell line	Bone	U2OS33_T0h	GSM6751551	GSM6751586
SE_02_1869	Human	NCBI GEO/SRA	Cell line	colon	HCT116 Control	GSM5904689	GSM5904695
SE_02_1870	Human	NCBI GEO/SRA	Cell line	colon	HCT116 FOXD2	GSM5904691	GSM5904696
SE_02_1871	Human	NCBI GEO/SRA	Cell line	Bone marrow	K562-0.31-T32	GSM6032684	GSM6032683
SE_02_1872	Human	NCBI GEO/SRA	Cell line	Bone marrow	K562-0.62-T16	GSM6032685	GSM6032683
SE_02_1873	Human	NCBI GEO/SRA	Cell line	Bone marrow	K562-1.25-T8	GSM6032686	GSM6032683
SE_02_1874	Human	NCBI GEO/SRA	Cell line	Bone marrow	K562-2.5-T4	GSM6032687	GSM6032683
SE_02_1875	Human	NCBI GEO/SRA	Cell line	Bone marrow	K562-5-T2	GSM6032688	GSM6032683
SE_02_1876	Human	NCBI GEO/SRA	Cell line	Bone marrow	K562-10-T1a	GSM6032689	GSM6032683
SE_02_1877	Human	NCBI GEO/SRA	Cell line	Bone marrow	K562-20-T0.5	GSM6032690	GSM6032683
SE_02_1878	Human	NCBI GEO/SRA	Cell line	Bone marrow	K562-0.31-T1	GSM6032692	GSM6032691
SE_02_1879	Human	NCBI GEO/SRA	Cell line	Bone marrow	K562-0.62-T1	GSM6032693	GSM6032691
SE_02_1880	Human	NCBI GEO/SRA	Cell line	Bone marrow	K562-1.25-T1	GSM6032694	GSM6032691
SE_02_1881	Human	NCBI GEO/SRA	Cell line	Bone marrow	K562-2.5-T1	GSM6032695	GSM6032691
SE_02_1882	Human	NCBI GEO/SRA	Cell line	Bone marrow	K562-5-T1	GSM6032696	GSM6032691
SE_02_1883	Human	NCBI GEO/SRA	Cell line	Bone marrow	K562-10-T1b	GSM6032697	GSM6032691
SE_02_1884	Human	NCBI GEO/SRA	Cell line	Bone marrow	K562-20-T1	GSM6032698	GSM6032691
SE_02_1885	Human	NCBI GEO/SRA	Cell line	colon	220317_HCT116_untreated_S20	GSM6836712	GSM6836714
SE_02_1886	Human	NCBI GEO/SRA	Cell line	Bone	220324_U2OS_untreated_S19	GSM6836721	GSM6836724
SE_02_1887	Human	NCBI GEO/SRA	Cell line	prostate	THP-1, CST	GSM6046965	GSM6046968
SE_02_1888	Human	NCBI GEO/SRA	Cell line	prostate	M2, CST	GSM6046967	GSM6046969
SE_02_1889	Human	NCBI GEO/SRA	Cell line	Bone marrow	CUTLL1_RUNX1-On non-silencing control	GSM2650733	GSM2650735
SE_02_1890	Human	NCBI GEO/SRA	Cell line	Bone marrow	CUTLL1_RUNX1-OffGFP-tagged shRUNX1-90 lentiviruses	GSM2650734	GSM2650736
SE_02_1891	Human	NCBI GEO/SRA	Cell line	Bone marrow	KOPTK1_NOTCH1-OffGSI inhibition	GSM4085183	GSM4085189
SE_02_1892	Human	NCBI GEO/SRA	Cell line	Bone marrow	KOPTK1_NOTCH1-On DMSO control	GSM4085190	GSM4085196
SE_02_1893	Human	NCBI GEO/SRA	Cell line	Bone marrow	KOPTK1_RUNX1-Off2 GFP-tagged shRUNX1-59 lentiviruses	GSM4085197	GSM4085203
SE_02_1894	Human	NCBI GEO/SRA	Cell line	Bone marrow	KOPTK1_RUNX1-Off GFP-tagged shRUNX1-58 lentiviruses	GSM4085204	GSM4085210
SE_02_1895	Human	NCBI GEO/SRA	Cell line	Bone marrow	KOPTK1_RUNX1-On non-silencing control	GSM4085211	GSM4085217
SE_02_1896	Human	NCBI GEO/SRA	Cell line	Bone marrow	KOPTK1_I-BET151_control_DMSO_72h control	GSM6047316	GSM6047317
SE_02_1897	Human	NCBI GEO/SRA	Cell line	Bone marrow	KOPTK1_I-BET151_treatment_72h	GSM6047318	GSM6047319
SE_02_1898	Human	NCBI GEO/SRA	Cell line	liver	HepG2 cells, DMSO	GSM5684963	GSM5684962
SE_02_1899	Human	NCBI GEO/SRA	Cell line	liver	HepG2 cells, Isoginkgetin	GSM5684965	GSM5684964
SE_02_1900	Human	NCBI GEO/SRA	Stem cell	Glioblastoma	GSC23 shCONT WT	GSM6355712	GSM6355710
SE_02_1901	Human	NCBI GEO/SRA	Stem cell	Glioblastoma	GSC23 shGCDH	GSM6355715	GSM6355713
SE_02_1902	Human	NCBI GEO/SRA	Stem cell	Glioblastoma	GSC23 2mM	GSM7061326	GSM7061324
SE_02_1903	Human	NCBI GEO/SRA	Stem cell	Glioblastoma	GSC23 0.2mM	GSM7061329	GSM7061327
SE_02_1904	Human	NCBI GEO/SRA	Cell line	pancreas	BxPC3_ChIP_R1	GSM5508102	GSM5508104
SE_02_1905	Human	NCBI GEO/SRA	Cell line	pancreas	Panc327_ChIP_R1	GSM5508106	GSM5508108
SE_02_1906	Human	NCBI GEO/SRA	Cell line	pancreas	SUIT2_ChIP_R1	GSM5508110	GSM5508112
SE_02_1907	Human	NCBI GEO/SRA	Cell line	prostate	Con1	GSM6016308	GSM6016312
SE_02_1908	Human	NCBI GEO/SRA	Cell line	prostate	MYC1	GSM6016310	GSM6016314
SE_02_1909	Human	NCBI GEO/SRA	Cell line	prostate	MYC2	GSM6016311	GSM6016315
SE_02_1910	Human	NCBI GEO/SRA	Cell line	Liposarcoma	Lipo863B	GSM6049736	GSM6049766
SE_02_1911	Human	NCBI GEO/SRA	Cell line	Prostate	22Rv1	GSM5930913	GSM5930914
SE_02_1912	Human	NCBI GEO/SRA	Cell line	HUVEC	HUVEC NM	GSM6209683	GSM6209689
SE_02_1913	Human	NCBI GEO/SRA	Cell line	HUVEC	HUVEC HT_3d	GSM6209685	GSM6209691
SE_02_1914	Human	NCBI GEO/SRA	Cell line	HUVEC	HUVEC HT_7d	GSM6209687	GSM6209693
SE_02_1915	Human	NCBI GEO/SRA	Stem cell	trophoblast	hTSC	GSM6411965	GSM6411968
SE_02_1916	Human	NCBI GEO/SRA	Stem cell	Syncytiotrophoblast	STB24h,CHIP-seq, rep1	GSM6411966	GSM6411969
SE_02_1917	Human	NCBI GEO/SRA	Stem cell	Syncytiotrophoblast	STB48h, CHIP-seq, rep1	GSM6411967	GSM6411970
SE_02_1918	Human	NCBI GEO/SRA	Cell line	prostate	WCM154_Neuroendocrine_prostate_cancer	GSM6890317	GSM6890322
SE_02_1919	Human	NCBI GEO/SRA	Cell line	prostate	WCM155_Neuroendocrine_prostate_cancer	GSM6890318	GSM6890323
SE_02_1920	Human	NCBI GEO/SRA	Cell line	prostate	WCM1078_Neuroendocrine_prostate_cancer	GSM6890319	GSM6890324
SE_02_1921	Human	NCBI GEO/SRA	Cell line	prostate	WCM1262_Neuroendocrine_prostate_cancer	GSM6890320	GSM6890325
SE_02_1922	Human	NCBI GEO/SRA	Cell line	prostate	22Rv1_WT, Cell line, Abcam 4729 Not applicable	GSM6890321	GSM6890326
SE_02_1923	Human	NCBI GEO/SRA	Cell line	lung	H2087-LCC, bio rep 1	GSM6443214	GSM6443218
SE_02_1924	Human	NCBI GEO/SRA	Cell line	lung	H2087-LCC-TGFb	GSM6443220	GSM6443223
SE_02_1925	Human	NCBI GEO/SRA	Cell line	lung	H2087-LCC-SO1	GSM6443224	GSM6443227
SE_02_1926	Human	NCBI GEO/SRA	Cell line	lung	H2030	GSM6443228	GSM6443231
SE_02_1927	Human	NCBI GEO/SRA	Cell line	Kidney	HEK293T Nabhb	GSM5689639	GSM6923794
SE_02_1928	Human	NCBI GEO/SRA	Cell line	Kidney	HEK293T NC	GSM5689650	GSM6923795
SE_02_1929	Human	NCBI GEO/SRA	Cell line	Kidney	786O_EV_Day0_Rep1  300nM DAC	GSM5954760	GSM5954796
SE_02_1930	Human	NCBI GEO/SRA	Cell line	Kidney	786O_EV_Day5_Rep1 H3K27ac_ChIP_786O_EV_Day5_Rep1	GSM5954761	GSM5954796
SE_02_1931	Human	NCBI GEO/SRA	Cell line	Kidney	786O_EV_Day23_Rep1 300nM DAC	GSM5954762	GSM5954796
SE_02_1932	Human	NCBI GEO/SRA	Cell line	Kidney	786O_KO_Day0_Rep1 300nM DAC	GSM5954763	GSM5954798
SE_02_1933	Human	NCBI GEO/SRA	Cell line	Kidney	786O_KO_Day5_Rep1 300nM DAC	GSM5954764	GSM5954798
SE_02_1934	Human	NCBI GEO/SRA	Cell line	Kidney	786O_KO_Day23_Rep1 300nM DAC	GSM5954765	GSM5954798
SE_02_1935	Human	NCBI GEO/SRA	Cell line	blood	ChIP_NCO20_d10jf	GSM3585059	GSM3585062
SE_02_1936	Human	NCBI GEO/SRA	Cell line	blood	ChIP_NCO9_d10jf	GSM3585064	GSM3585067
SE_02_1937	Human	NCBI GEO/SRA	Cell line	HUDEP-2	rs10758656_A_d7_clone13D7 CRISPR/Cas9 Edited	GSM3580843	GSM3580847
SE_02_1938	Human	NCBI GEO/SRA	Cell line	HUDEP-2	rs10758656_G_d7_clone1E4 CRISPR/Cas9 Edited	GSM3580844	GSM3580850
SE_02_1939	Human	NCBI GEO/SRA	Cell line	HUDEP-2	rs10758656_G_d7_clone3A6 CRISPR/Cas9 Edited	GSM3580845	GSM3580851
SE_02_1940	Human	NCBI GEO/SRA	Stem cell	Gonad	hPGC_wk8_F_r1	GSM6631078	GSM6631122
SE_02_1941	Human	NCBI GEO/SRA	Stem cell	Gonad	hPGC_wk8_M_r1	GSM6631080	GSM6631123
SE_02_1942	Human	NCBI GEO/SRA	Stem cell	Gonad	Soma_wk8_F_r1	GSM6631082	GSM6631124
SE_02_1943	Human	NCBI GEO/SRA	Stem cell	Gonad	Soma_wk8_M_r1	GSM6631084	GSM6631125
SE_02_1944	Human	NCBI GEO/SRA	Cell line	colon	C1,CST	GSM6931994	GSM6932004
SE_02_1945	Human	NCBI GEO/SRA	Cell line	Retinal epithelium	RPE TP53-/-, 20w pWGD, tumour 1	GSM6922350	GSM6922354
SE_02_1946	Human	NCBI GEO/SRA	Cell line	Retinal epithelium	RPE TP53-/-, 20w pWGD, tumour 2, H3K27ac	GSM6922356	GSM6922360
SE_02_1947	Human	NCBI GEO/SRA	Cell line	Retinal epithelium	RPE TP53-/-, 20w pWGD, tumour 3	GSM6922362	GSM6922366
SE_02_1948	Human	NCBI GEO/SRA	Cell line	Retinal epithelium	RPE TP53-/-, control	GSM6922367	GSM6922371
SE_02_1949	Human	NCBI GEO/SRA	Cell line	liver	ChIP-seq_97H_OGT_IP	GSM6919398	GSM6919408
SE_02_1950	Human	NCBI GEO/SRA	Cell line	liver	ChIP-seq_97L_OGT_IP_R1	GSM6919414	GSM6919424
SE_02_1951	Human	NCBI GEO/SRA	Cell line	Kidney	HEK293T WT	GSM6672008	GSM6672014
SE_02_1952	Human	NCBI GEO/SRA	Cell line	Kidney	HEK293T R617Q	GSM6672010	GSM6672016
SE_02_1953	Human	NCBI GEO/SRA	Cell line	TSCs	hTSC, IFN-gamma stimulated	GSM6374055	GSM6374059
SE_02_1954	Human	NCBI GEO/SRA	Cell line	TSCs	hTSC, unstimulated	GSM6374057	GSM6374060
SE_02_1955	Human	NCBI GEO/SRA	Cell line	Alveoli	10894	GSM4952669	GSM4952673
SE_02_1956	Human	NCBI GEO/SRA	Cell line	Alveoli	ASPS_Human_soft_thigh	GSM4952674	GSM4952678
SE_02_1957	Human	NCBI GEO/SRA	Cell line	Ewing sarcoma	SKNMC	GSM5851061	GSM5851060
SE_02_1958	Human	NCBI GEO/SRA	Cell line	Bone marrow	M13-Wt shRNA kd-EV-pLKO	GSM6893218	GSM6893220
SE_02_1959	Human	NCBI GEO/SRA	Cell line	Bone marrow	M13-SAFBkd shRNA kd-SAFBpLKO-4ddox	GSM6893219	GSM6893221
SE_02_1960	Human	NCBI GEO/SRA	Cell line	hESC	H9, shGFP pLKO.1 GFP shRNA (Addgene #30323) + pLKO.1 ZBTB12 shRNA (Sigma TRCN0000164972)	GSM6210718	GSM6210722
SE_02_1961	Human	NCBI GEO/SRA	Cell line	hESC	H9, shZBTB12 pLKO.1 GFP shRNA (Addgene #30323) + pLKO.1 ZBTB12 shRNA (Sigma TRCN0000164972)	GSM6210719	GSM6210722
SE_02_1962	Human	NCBI GEO/SRA	Cell line	MRC	Infected+shield_ChIP_Rep1	GSM5226525	GSM5226523
SE_02_1963	Human	NCBI GEO/SRA	Cell line	MRC	Infected-shield_ChIP_Rep1	GSM5226533	GSM5226531
SE_02_1964	Human	NCBI GEO/SRA	Cell line	Glioma neurospheres	S602	GSM6813022	GSM6813028
SE_02_1965	Human	NCBI GEO/SRA	Cell line	Glioma neurospheres	INH AGI-5198	GSM6813034	GSM6813040
SE_02_1966	Human	NCBI GEO/SRA	Cell line	MRC	MRC-5 ChIP_Rep1	GSM5226458	GSM5226461
SE_02_1967	Human	NCBI GEO/SRA	Cell line	MRC	MRC-5 24hpi_ChIP_Rep1	GSM5226485	GSM5226483
SE_02_1968	Human	NCBI GEO/SRA	Cell line	Rhabdomyosarcoma	Rh30_PAX3-FOXO1-FKBP cells ChIP-seq_DMSO_rep1	GSM5555067	GSM5555075
SE_02_1969	Human	NCBI GEO/SRA	Cell line	Fibroblast	MRC5 empty vector overexpression	GSM5876165	GSM5876164
SE_02_1970	Human	NCBI GEO/SRA	Cell line	Cortical neuron	CHIP-SEQ in neuron	GSM2109209	GSM2109210
SE_02_1971	Human	NCBI GEO/SRA	Cell line	Bone marrow	Kasumi1, shNC, 1	GSM6282804	GSM6282808
SE_02_1972	Human	NCBI GEO/SRA	Cell line	Bone marrow	Kasumi1, shAE, 1	GSM6282806	GSM6282808
SE_02_1973	Human	NCBI GEO/SRA	Cell line	Bone marrow	AML2_control	GSM6602942	GSM6602939
SE_02_1974	Human	NCBI GEO/SRA	Cell line	Bone marrow	AML2_sgUTX_2	GSM6602943	GSM6602940
SE_02_1975	Human	NCBI GEO/SRA	Cell line	Vascular	Eahy926, ctrl, 0.1	GSM6431168	GSM6431170
SE_02_1976	Human	NCBI GEO/SRA	Cell line	Vascular	TeloHAEC, ctrl, 0.1	GSM6431172	GSM6431174
SE_02_1977	Human	NCBI GEO/SRA	Cell line	Breast	MDA-MB-231 treated with GFP-sgRNA as a control	GSM5624360	GSM5624365
SE_02_1978	Human	NCBI GEO/SRA	Cell line	Breast	MDA-MB-231 treated with TRIM11-sgRNA1 to knockdown TRIM11	GSM5624361	GSM5624366
SE_02_1979	Human	NCBI GEO/SRA	Cell line	Breast	MDA-MB-231 treated with TRIM11-sgRNA2 to knockdown TRIM11	GSM5624362	GSM5624367
SE_02_1980	Human	NCBI GEO/SRA	Cell line	Breast	MDA-MB-231 treated with KDM5C-sgRNA1 to knockdown KDM5C	GSM5624363	GSM5624368
SE_02_1981	Human	NCBI GEO/SRA	Cell line	Breast	MDA-MB-231 treated with KDM5C-sgRNA2 to knockdown KDM5C	GSM5624364	GSM5624369
SE_02_1982	Human	NCBI GEO/SRA	Cell line	blood	Hut78-untreated	GSM4851794	GSM4851797
SE_02_1983	Human	NCBI GEO/SRA	Cell line	blood	Jurkat-untreated	GSM4851798	GSM4851801
SE_02_1984	Human	NCBI GEO/SRA	Cell line	Hydrothorax	K562-untreated	GSM4851802	GSM4851805
SE_02_1985	Human	NCBI GEO/SRA	Cell line	Burkitt's lymphoma	RAJI-untreated	GSM4851806	GSM4851809
SE_02_1986	Human	NCBI GEO/SRA	Cell line	lung	AT1	GSM5663986	GSM5664010
SE_02_1987	Human	NCBI GEO/SRA	Cell line	lung	AT2	GSM5663987	GSM5664011
SE_02_1988	Human	NCBI GEO/SRA	Cell line	blood	HAL01	GSM5663988	GSM5664012
SE_02_1989	Human	NCBI GEO/SRA	Cell line	blood	KOPN8	GSM5663989	GSM5664013
SE_02_1990	Human	NCBI GEO/SRA	Cell line	blood	MHHCALL3	GSM5663990	GSM5664014
SE_02_1991	Human	NCBI GEO/SRA	Cell line	Bone marrow	MUTZ5	GSM5663991	GSM5664015
SE_02_1992	Human	NCBI GEO/SRA	Cell line	blood	NALM6	GSM5663992	GSM5664016
SE_02_1993	Human	NCBI GEO/SRA	Cell line	Bone marrow	OCILy3	GSM5663993	GSM5664017
SE_02_1994	Human	NCBI GEO/SRA	Cell line	Hydrothorax	Pfeiffer	GSM5663994	GSM5664018
SE_02_1995	Human	NCBI GEO/SRA	Cell line	blood	Reh	GSM5664001	GSM5664019
SE_02_1996	Human	NCBI GEO/SRA	Cell line	Bone marrow	RS411	GSM5664002	GSM5664020
SE_02_1997	Human	NCBI GEO/SRA	Cell line	Bone marrow	SEM	GSM5664003	GSM5664021
SE_02_1998	Human	NCBI GEO/SRA	Cell line	Ascites	SUDHL4	GSM5664005	GSM5664022
SE_02_1999	Human	NCBI GEO/SRA	Cell line	Ascites	SUDHL6	GSM5664006	GSM5664023
SE_02_2000	Human	NCBI GEO/SRA	Cell line	Ascites	SUDHL13	GSM5664007	GSM5664024
SE_02_2001	Human	NCBI GEO/SRA	Cell line	Ascites	SUDHL15	GSM5664008	GSM5664025
SE_02_2002	Human	NCBI GEO/SRA	Cell line	blood	UoCB6	GSM5664009	GSM5664026
SE_02_2003	Human	NCBI GEO/SRA	Cell line	blood	UoCB6_ETV6_Atlas_ChIP-Seq	GSM6398672	GSM6398676
SE_02_2004	Human	NCBI GEO/SRA	Cell line	heart	WT_CPC	GSM5688847	GSM5688850
SE_02_2005	Human	NCBI GEO/SRA	Cell line	heart	RING1A-KO_CPC_rep1	GSM5688848	GSM5688850
SE_02_2006	Human	NCBI GEO/SRA	Cell line	Breast	MDA-MB-231 sgNT1, biological replicate1	GSM6260177	GSM6260171
SE_02_2007	Human	NCBI GEO/SRA	Cell line	Breast	MDA-MB-231 sgMLL3, biological replicate1	GSM6260185	GSM6260179
SE_02_2008	Human	NCBI GEO/SRA	Cell line	Ewing sarcoma	A673 ETV6 dTAG cells - 6 hour DMSO treated	GSM5506008	GSM5506012
SE_02_2009	Human	NCBI GEO/SRA	Cell line	Ewing sarcoma	A673 ETV6 dTAG cells - 6 hour dTAGV-1 treated	GSM5506010	GSM5506014
SE_02_2010	Human	NCBI GEO/SRA	Cell line	Ewing sarcoma	EW8 ETV6 dTAG cells - 6 hour DMSO treated	GSM5506020	GSM5506024
SE_02_2011	Human	NCBI GEO/SRA	Cell line	Ewing sarcoma	EW8 ETV6 dTAG cells - 6 hour dTAGV-1 treated	GSM5506022	GSM5506025
SE_02_2012	Human	NCBI GEO/SRA	Cell line	Breast	HCC1599	GSM6599892	GSM6599894
SE_02_2013	Human	NCBI GEO/SRA	Cell line	lung	H526	GSM5917226	GSM5917229
SE_02_2014	Human	NCBI GEO/SRA	Cell line	lung	sgNONT	GSM5917230	GSM5917236
SE_02_2015	Human	NCBI GEO/SRA	Cell line	lung	sgC11orf53-1	GSM5917231	GSM5917237
SE_02_2016	Human	NCBI GEO/SRA	Cell line	Nasopharyngeal carcinoma	HONE-1_ChIPSeq_siScr	GSM4095994	GSM4095996
SE_02_2017	Human	NCBI GEO/SRA	Cell line	Nasopharyngeal carcinoma	Nasopharyngeal carcinoma	GSM4095995	GSM4095997
SE_02_2018	Human	NCBI GEO/SRA	Cell line	Vascular	HASMCs, siCtrl_transfected with control siRNA	GSM5465295	GSM5465293
SE_02_2019	Human	NCBI GEO/SRA	Cell line	Vascular	HASMCs, siBAF60c_transfected with BAF60c siRNA	GSM5465303	GSM5465301
SE_02_2020	Human	NCBI GEO/SRA	Cell line	lung	FiTAc-seq for  Human SCLC Tumor_27622	GSM5556374	GSM5556380
SE_02_2021	Human	NCBI GEO/SRA	Cell line	lung	FiTAc-seq for  Human SCLC Tumor_27812	GSM5556375	GSM5556381
SE_02_2022	Human	NCBI GEO/SRA	Cell line	lung	FiTAc-seq for  Human SCLC Tumor_27187	GSM5556376	GSM5556382
SE_02_2023	Human	NCBI GEO/SRA	Cell line	lung	FiTAc-seq for  Human SCLC Tumor_27814	GSM5556378	GSM5556384
SE_02_2024	Human	NCBI GEO/SRA	Cell line	lung	FiTAc-seq for  Human SCLC Tumor_27810	GSM5556379	GSM5556385
SE_02_2025	Human	NCBI GEO/SRA	Cell line	lung	COR-L88	GSM5556298	GSM5556323
SE_02_2026	Human	NCBI GEO/SRA	Cell line	lung	H209	GSM5556299	GSM5556324
SE_02_2027	Human	NCBI GEO/SRA	Cell line	lung	H345	GSM5556300	GSM5556325
SE_02_2028	Human	NCBI GEO/SRA	Cell line	lung	DMS 79	GSM5556301	GSM5556326
SE_02_2029	Human	NCBI GEO/SRA	Cell line	lung	H187	GSM5556302	GSM5556327
SE_02_2030	Human	NCBI GEO/SRA	Cell line	lung	SHP-77	GSM5556303	GSM5556328
SE_02_2031	Human	NCBI GEO/SRA	Cell line	lung	H2171	GSM5556304	GSM5556329
SE_02_2032	Human	NCBI GEO/SRA	Cell line	lung	H1963	GSM5556305	GSM5556330
SE_02_2033	Human	NCBI GEO/SRA	Cell line	lung	HCC33	GSM5556306	GSM5556331
SE_02_2034	Human	NCBI GEO/SRA	Cell line	lung	H196	GSM5556307	GSM5556332
SE_02_2035	Human	NCBI GEO/SRA	Cell line	lung	H841	GSM5556308	GSM5556333
SE_02_2036	Human	NCBI GEO/SRA	Cell line	lung	H1436_1	GSM5556309	GSM5556319
SE_02_2037	Human	NCBI GEO/SRA	Cell line	lung	H1436_2	GSM5556310	GSM5556320
SE_02_2038	Human	NCBI GEO/SRA	Cell line	lung	H2081_1	GSM5556311	GSM5556321
SE_02_2039	Human	NCBI GEO/SRA	Cell line	lung	H2081_2	GSM5556312	GSM5556322
SE_02_2040	Human	NCBI GEO/SRA	Cell line	lung	H82	GSM5556313	GSM5556318
SE_02_2041	Human	NCBI GEO/SRA	Cell line	lung	H526	GSM5556314	GSM5556317
SE_02_2042	Human	NCBI GEO/SRA	Cell line	lung	H69	GSM5556315	GSM5556316
SE_02_2043	Human	NCBI GEO/SRA	Cell line	blood	Thp1-mono	GSM6333442	GSM6333450
SE_02_2044	Human	NCBI GEO/SRA	Cell line	blood	Thp1-macro	GSM6333453	GSM6333461
SE_02_2045	Human	NCBI GEO/SRA	Cell line	blood	Thp1-M.tb	GSM6333464	GSM6333472
SE_02_2046	Human	NCBI GEO/SRA	Stem cell	Glioblstoma	4121 GSC	GSM6500144	GSM6500141
SE_02_2047	Human	NCBI GEO/SRA	Cell line	Glioblstoma	4121 NSTC	GSM6500149	GSM6500146
SE_02_2048	Human	NCBI GEO/SRA	Stem cell	Embryonic stem cells	Naive	GSM5212117	GSM5212113
SE_02_2049	Human	NCBI GEO/SRA	Cell line	Mouse xenograft	Q13Xeno_MWZ8047	GSM6508944	GSM6508947
SE_02_2050	Human	NCBI GEO/SRA	Cell line	blood	THP1 transfection with control gapmer	GSM5723263	GSM5723268
SE_02_2051	Human	NCBI GEO/SRA	Cell line	blood	THP1 transfection with gapmer targetting CHROME	GSM5723265	GSM5723270
SE_02_2052	Human	NCBI GEO/SRA	Stem cell	Mesenchymal	ChIP_hMSC	GSM4572330	GSM4572334
